species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
houspa,state,NIC-4800,Rio San Juan,NA,North America,resident,3.0207861531011086e-4,2.8789713963600403e-8,5.931427292570757e-7,0.0012839533283543912,6.865426478114696e-7,365,2023-01-25,2.198505460512989e-7,houspa,House Sparrow
houspa,state,NIC-644,Atlántico Sur,NA,North America,resident,6.050682925271598e-4,2.026306024674307e-7,4.174715619977862e-6,0.001319820634707754,2.479798937902115e-6,365,2023-02-08,3.393160857274735e-7,houspa,House Sparrow
houspa,state,NIC-654,Carazo,NA,North America,resident,0.030864147502362455,5.085226386446939e-7,1.0476884423238026e-5,0.03696576640354139,3.417091717731265e-6,365,2023-02-01,9.056706864001852e-7,houspa,House Sparrow
houspa,state,NIC-655,Granada,NA,North America,resident,0.15728496558963442,2.5875285037751617e-6,5.330979393196237e-5,0.1328354520901471,1.2260631626952656e-5,365,2023-02-01,4.012002091000987e-6,houspa,House Sparrow
houspa,state,NIC-656,Jinotega,NA,North America,resident,0.00050277253243755505,5.835957631852714e-8,1.202358537484018e-6,9.519518367460752e-4,6.199497344755287e-7,0,2023-01-18,1.1766153007810057e-7,houspa,House Sparrow
houspa,state,NIC-658,León,NA,North America,resident,0.14562543269209563,9.82912176204152e-6,2.025053849270103e-4,0.11450112111403038,4.335988686582777e-5,365,2023-01-25,1.576203434943025e-5,houspa,House Sparrow
houspa,state,NIC-659,Managua,NA,North America,resident,0.2562738582920599,1.2195402636901312e-5,2.5125690423969586e-4,0.19023043252055877,5.078936070625366e-5,365,2023-01-25,1.787791860645914e-5,houspa,House Sparrow
houspa,state,NIC-660,Masaya,NA,North America,resident,0.4314990463871059,2.9561542374425557e-6,6.090443950636133e-5,0.3517152866843868,1.351883940720372e-5,365,2023-01-25,6.097500681418754e-6,houspa,House Sparrow
houspa,state,NIC-663,Chinandega,NA,North America,resident,0.13106888349041876,8.468453096067063e-6,1.744720836176929e-4,0.0903647587296502,3.275702823031985e-5,365,2023-01-25,1.345632345174574e-5,houspa,House Sparrow
houspa,state,NIC-664,Estelí,NA,North America,resident,0.07940581220233636,2.2998572229313773e-6,4.738301991592688e-5,0.034607555869304085,5.623677754039152e-6,365,2023-12-13,3.443529813963286e-6,houspa,House Sparrow
houspa,state,NIC-665,Madriz,NA,North America,resident,0.03992396648785399,7.859220571122776e-7,1.6192031450131636e-5,0.033679141959660985,3.719698406853172e-6,365,2023-02-22,1.1463017233681274e-6,houspa,House Sparrow
houspa,state,NIC-666,Matagalpa,NA,North America,resident,0.07606680624897565,8.038307226300974e-6,1.656099637823137e-4,0.03338635189031811,1.9794261359457528e-5,365,2023-11-22,1.092401315378794e-5,houspa,House Sparrow
houspa,state,NIC-667,Nueva Segovia,NA,North America,resident,0.011210525459091117,4.571721869758599e-7,9.41893202086457e-6,0.008128735381094217,1.8598492034265864e-6,365,2023-01-25,6.987634232927181e-7,houspa,House Sparrow
houspa,state,NIC-668,Boaco,NA,North America,resident,0.01857556839715294,9.808307794818503e-7,2.020765632533759e-5,0.021038475083935197,6.232569748014944e-6,365,2023-12-27,2.249398880044064e-6,houspa,House Sparrow
houspa,state,NIC-669,Chontales,NA,North America,resident,0.005964113321202061,4.7575824548490795e-7,9.801853000354903e-6,0.01108166744441686,4.95959787580423e-6,365,2023-02-01,8.277751920952554e-7,houspa,House Sparrow
