species_code,region_type,region_code,region_name,continent_code,continent_name,season,abundance_mean,total_pop_percent,continent_pop_percent,range_occupied_percent,range_total_percent,range_days_occupation,max_week,max_week_percent_pop,speciesCode,commonName
grefla3,country,BWA,Botswana,AF,Africa,breeding,0.02284000849964552,7.367463986543987e-4,0.005113471489435956,0.002779518103858156,0.0020357996411273413,14,2023-07-05,0.0012395107388390725,grefla3,Greater Flamingo
grefla3,country,BWA,Botswana,AF,Africa,nonbreeding,0.007193885390818014,2.656350800785491e-4,0.0012625560131398275,0.0017868037807291502,0.0017019768744762247,14,2023-01-11,3.7072406045171754e-4,grefla3,Greater Flamingo
grefla3,country,BWA,Botswana,AF,Africa,postbreeding_migration,0.003662074745714378,4.483691916921352e-5,2.5143178194769354e-4,0.0011360121147186869,5.401613154089684e-4,0,2023-08-16,2.1138246944088545e-4,grefla3,Greater Flamingo
grefla3,country,CYP,Cyprus,AS,Asia,breeding,0.6307890710723224,4.3303317806176297e-4,5.40507834098581e-4,0.02656767013895214,4.141276696444418e-4,133,2023-06-28,7.687295563870748e-4,grefla3,Greater Flamingo
grefla3,country,CYP,Cyprus,AS,Asia,nonbreeding,1.3440941487506093,0.0010688557166506371,0.001523756780303308,0.02372113405263584,4.866085331672376e-4,77,2023-01-11,0.0018850839520344784,grefla3,Greater Flamingo
grefla3,country,CYP,Cyprus,AS,Asia,postbreeding_migration,0.861773864168353,3.0248383000249527e-4,3.878748269488187e-4,0.02656767013895214,3.6215482118605704e-4,126,2023-11-01,0.0020989063945726903,grefla3,Greater Flamingo
grefla3,country,DEU,Germany,EU,Europe,breeding,2.9545564421724727e-5,1.7965022246915276e-7,3.2806445596919763e-6,0.0010413153143463338,1.437677546064083e-4,0,2023-05-31,7.319831336930199e-7,grefla3,Greater Flamingo
grefla3,country,DEU,Germany,EU,Europe,postbreeding_migration,7.230895649764031e-7,2.2480159857639816e-9,5.374874032459591e-8,2.4352168984828e-4,2.940200219944085e-5,0,2023-08-16,3.545776459313981e-7,grefla3,Greater Flamingo
grefla3,country,DJI,Djibouti,AF,Africa,nonbreeding,0.28274059940602725,4.958305454922857e-4,0.00235666854138607,0.07794109337529767,0.003525871465010503,49,2023-02-08,6.873953029553692e-4,grefla3,Greater Flamingo
grefla3,country,DJI,Djibouti,AF,Africa,postbreeding_migration,0.9030945651434712,7.614654272392521e-4,0.0042700661153763485,0.16572692579578233,0.005426777197872614,70,2023-11-15,0.004146690874680863,grefla3,Greater Flamingo
grefla3,country,DZA,Algeria,AF,Africa,breeding,1.0300344000595014,0.00485285926817939,0.033681817183501196,0.015761274564635896,0.0016860912264095131,63,2023-05-03,0.015852432101202612,grefla3,Greater Flamingo
grefla3,country,DZA,Algeria,AF,Africa,nonbreeding,0.23703217809300292,0.004175752970612346,0.019847235616900192,0.003512134942494585,0.0015960759887885393,21,2023-12-13,0.009646076932875973,grefla3,Greater Flamingo
grefla3,country,DZA,Algeria,AF,Africa,postbreeding_migration,2.555421056889859,0.0041142670802555336,0.023071556265794352,0.016755573260537115,0.0010476621612882364,91,2023-10-18,0.017361938724315913,grefla3,Greater Flamingo
grefla3,country,EGY,Egypt,AF,Africa,breeding,0.10772340737583634,0.0027171790959143577,0.01885888802989194,0.01348015144877912,0.007720522984085665,49,2023-07-12,0.014259393518666666,grefla3,Greater Flamingo
grefla3,country,EGY,Egypt,AF,Africa,nonbreeding,0.08030711176510427,0.005044627080573903,0.02397696965605305,0.00911699147712254,0.014773435066957332,21,2023-12-06,0.018639780690096308,grefla3,Greater Flamingo
grefla3,country,EGY,Egypt,AF,Africa,postbreeding_migration,0.2913216595531202,0.003644673373277868,0.02043821783120608,0.014667971044626691,0.007126689516911337,84,2023-11-08,0.024578655316551443,grefla3,Greater Flamingo
grefla3,country,ERI,Eritrea,AF,Africa,nonbreeding,0.2746226344246387,0.0014884988087362808,0.0070747926853853135,0.05997542696694621,0.008385720626461262,42,2023-02-08,0.00213065578075535,grefla3,Greater Flamingo
grefla3,country,ERI,Eritrea,AF,Africa,postbreeding_migration,1.0773820975280062,9.84396746588401e-4,0.005520197032363928,0.15318936902598718,0.005435769071646456,49,2023-11-15,0.0036753107730093065,grefla3,Greater Flamingo
grefla3,country,ESP,Spain,EU,Europe,breeding,0.6865310616420941,0.01613669981015075,0.2946769322962768,0.01710262606764,0.009127694476996288,133,2023-07-12,0.04240487260580272,grefla3,Greater Flamingo
grefla3,country,ESP,Spain,EU,Europe,nonbreeding,0.7168325567340288,0.020653087373952453,0.23430951553691304,0.02048522076521613,0.015225192350081644,77,2023-02-15,0.031065854975144257,grefla3,Greater Flamingo
grefla3,country,ESP,Spain,EU,Europe,postbreeding_migration,0.802804373449311,0.011409310579799051,0.27278990697562927,0.01839910916944839,0.010154964861724068,126,2023-08-02,0.05331913387789984,grefla3,Greater Flamingo
grefla3,country,ETH,Ethiopia,AF,Africa,breeding,0.12164007176766747,0.008775958994199317,0.06091053338198672,0.011055712765698144,0.01811125021217328,56,2023-03-29,0.028977577128910456,grefla3,Greater Flamingo
grefla3,country,ETH,Ethiopia,AF,Africa,nonbreeding,0.07541134230460957,0.006302414615140736,0.029955198188783328,0.010564665733556258,0.022776182742181555,77,2023-12-27,0.010931914312635464,grefla3,Greater Flamingo
grefla3,country,ETH,Ethiopia,AF,Africa,postbreeding_migration,0.175783711182391,0.006970277715392864,0.03908719374846975,0.022014792504076806,0.033901429034460494,84,2023-11-15,0.02226344599825569,grefla3,Greater Flamingo
grefla3,country,FRA,France,EU,Europe,breeding,2.741214263950084,0.010148826840195758,0.18533065588750416,0.06562486506563138,0.0055167721706206,133,2023-04-05,0.025916486324744952,grefla3,Greater Flamingo
